9,374,16,7,2.4876,2.7697,106
10,361,17,7,2.4833,2.7498,106
9,362,16,7,2.5007,2.763,106
10,381,17,7,2.5158,2.7521,106
9,369,17,8,2.511,2.7824,106
10,373,17,7,2.4551,2.7201,106
10,348,17,7,2.3464,2.5863,106
10,315,17,7,2.5637,2.9202,106
9,337,16,7,2.5118,2.9226,106
10,360,18,8,2.4938,2.7102,106
10,351,18,8,2.6714,2.9718,106
10,331,17,7,2.584,2.8025,106
10,334,17,7,2.5239,2.8251,106
9,308,16,7,2.7182,2.8713,106
11,303,18,7,2.5256,2.851,106
9,305,16,7,2.7926,2.8647,106
10,311,17,7,2.6522,2.7896,106
9,298,17,8,2.6443,2.7607,106
11,285,19,8,2.3918,2.6897,106
20,288,28,8,2.2312,2.5389,106
9,291,16,7,2.4214,2.6702,106
10,279,17,7,2.5767,2.7608,106
8,282,16,8,2.6211,2.7879,106
9,286,16,7,2.6396,2.7849,106
10,293,18,8,2.6058,2.6714,106
11,282,19,8,2.589,2.8705,106
9,267,17,8,2.5302,2.8899,106
9,246,16,7,2.5449,2.768,106
9,246,17,8,2.3678,2.6883,106
9,252,17,8,2.6382,2.7602,106
8,270,15,7,2.6605,2.8145,106
10,276,17,7,2.5727,2.8083,106
10,268,18,8,2.6261,2.8473,106
10,302,18,8,2.5589,2.6963,106
12,360,20,8,2.3992,2.5329,106
11,344,39,28,2.2444,2.303,106
12,346,41,29,2.0796,2.1843,106
11,352,37,26,1.8327,1.9452,106
22,362,55,33,1.6151,1.7645,106
19,353,49,30,1.4815,1.6523,106
20,317,49,29,1.5154,1.587,106
10,298,43,33,1.4861,1.6012,106
19,301,50,31,1.3444,1.477,106
21,310,57,36,1.297,1.4617,106
18,337,58,40,1.1656,1.3295,106
19,338,49,30,1.192,1.3435,106
22,328,60,38,1.1629,1.2985,106
21,330,57,36,1.1008,1.2394,106
50,339,88,38,1.0798,1.2224,106
20,345,49,29,1.1704,1.3103,106
